Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.40
Upper Discriminator:	2855
Lower Discriminator:	48
Calibration Coefficients:	1.8603266733625658E-4	2.5172824347933647	13.056033038924603
Calibration Channels:	195	319	484
Calibration Energies:	511.0	835.0	1275.0
Elapsed Real Time:	569.29
Elapsed Live Time:	565.14
Start Time:	February 16, 2015, 02:51:36
End Time:	February 16, 2015, 03:01:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
258	674.8979796841833	1941
259	677.5114410079894	1718
260	680.1252743971304	1534
261	682.7394798516059	1549
262	685.3540573714162	1332
263	687.9690069565611	1158
264	690.5843286070406	1069
265	693.2000223228549	964
266	695.8160881040038	833
267	698.4325259504874	740
268	701.0493358623056	696
269	703.6665178394586	654
270	706.2840718819463	600
271	708.9019979897685	505
272	711.5202961629254	485
273	714.1389664014171	493
274	716.7580087052434	470
275	719.3774230744043	406
276	721.9972095089	399
277	724.6173680087302	449
278	727.2378985738952	418
279	729.8588012043949	385
280	732.4800759002292	394
281	735.1017226613983	415
282	737.723741487902	393
283	740.3461323797402	403
284	742.9688953369133	388
285	745.5920303594211	420
286	748.2155374472633	420
287	750.8394166004404	436
288	753.4636678189521	398
289	756.0882911027984	437
290	758.7132864519796	436
291	761.3386538664953	375
292	763.9643933463457	403
293	766.5905048915307	386
294	769.2169885020505	430
295	771.843844177905	414
296	774.471071919094	404
297	777.0986717256178	380
298	779.7266435974763	404
299	782.3549875346694	427
300	784.9837035371971	378
301	787.6127916050597	423
302	790.2422517382566	417
303	792.8720839367885	458
304	795.502288200655	396
305	798.1328645298561	417
306	800.7638129243919	383
307	803.3951333842624	421
308	806.0268259094676	428
309	808.6588905000074	455
310	811.291327155882	394
311	813.9241358770911	393
312	816.557316663635	446
313	819.1908695155136	400
314	821.8247944327267	424
315	824.4590914152745	422
316	827.0937604631571	444
317	829.7288015763743	437
318	832.3642147549261	419
319	834.9999999988128	420
320	837.6361573080341	447
321	840.2726866825899	414
322	842.9095881224805	443
323	845.5468616277058	446
324	848.1845071982656	401
325	850.8225248341603	424
326	853.4609145353895	415
327	856.0996763019534	395
328	858.7388101338521	435
329	861.3783160310854	452
330	864.0181939936533	409
331	866.658444021556	420
332	869.2990661147933	422
333	871.9400602733651	390
334	874.5814264972719	416
335	877.2231647865132	400
336	879.8652751410891	380
337	882.5077575609998	354
338	885.1506120462452	367
339	887.7938385968251	328
340	890.4374372127398	337
341	893.0814078939893	314
342	895.7257506405732	309
343	898.3704654524919	289
344	901.0155523297453	295
345	903.6610112723333	268
346	906.3068422802561	222
347	908.9530453535135	237
348	911.5996204921056	224
349	914.2465676960322	217
350	916.8938869652937	186
351	919.5415782998898	190
352	922.1896416998205	171
353	924.8380771650859	159
354	927.4868846956861	154
355	930.1360642916208	130
356	932.7856159528902	162
357	935.4355396794945	106
358	938.0858354714331	131
359	940.7365033287066	117
360	943.3875432513148	106
361	946.0389552392576	100
362	948.690739292535	100
363	951.3428954111472	97
364	953.9954235950939	83
365	956.6483238443755	92
366	959.3015961589917	100
367	961.9552405389425	93
368	964.6092569842281	88
369	967.2636454948482	91
370	969.918406070803	87
371	972.5735387120926	79
372	975.2290434187169	69
373	977.8849201906758	70
374	980.5411690279692	101
375	983.1977899305974	81
376	985.8547828985604	90
377	988.5121479318578	100
378	991.1698850304901	101
379	993.8279941944571	106
380	996.4864754237586	109
381	999.1453287183949	128
382	1001.8045540783659	138
383	1004.4641515036714	150
384	1007.1241209943117	163
385	1009.7844625502867	171
386	1012.4451761715962	172
387	1015.1062618582406	246
388	1017.7677196102195	223
389	1020.4295494275331	251
390	1023.0917513101815	250
391	1025.7543252581645	236
392	1028.417271271482	289
393	1031.0805893501345	306
394	1033.7442794941214	331
395	1036.408341703443	353
396	1039.0727759780993	368
397	1041.7375823180905	383
398	1044.4027607234161	344
399	1047.0683111940764	402
400	1049.7342337300715	403
401	1052.4005283314013	431
402	1055.0671949980656	433
403	1057.7342337300647	443
404	1060.4016445273985	500
405	1063.0694273900667	555
406	1065.7375823180698	530
407	1068.4061093114076	567
408	1071.07500837008	572
409	1073.744279494087	672
410	1076.4139226834288	685
411	1079.0839379381055	704
412	1081.7543252581163	749
413	1084.425084643462	779
414	1087.0962160941426	830
415	1089.7677196101577	897
416	1092.4395951915074	910
417	1095.1118428381922	937
418	1097.7844625502112	962
419	1100.4574543275648	1061
420	1103.1308181702534	1059
421	1105.8045540782766	1125
422	1108.4786620516343	1099
423	1111.153142090327	1158
424	1113.827994194354	1174
425	1116.5032183637159	1079
426	1119.1788145984126	1066
427	1121.8547828984435	1119
428	1124.5311232638094	1036
429	1127.20783569451	1055
430	1129.8849201905452	980
431	1132.562376751915	950
432	1135.2402053786197	903
433	1137.9184060706589	864
434	1140.5969788280327	750
435	1143.2759236507413	767
436	1145.9552405387847	669
437	1148.6349294921627	598
438	1151.314990510875	503
439	1153.9954235949224	447
440	1156.6762287443044	431
441	1159.357405959021	344
442	1162.0389552390723	298
443	1164.7208765844582	278
444	1167.4031699951788	240
445	1170.085835471234	200
446	1172.7688730126242	160
447	1175.4522826193488	142
448	1178.136064291408	107
449	1180.8202180288022	80
450	1183.5047438315307	91
451	1186.189641699594	59
452	1188.874911632992	46
453	1191.5605536317248	47
454	1194.246567695792	31
455	1196.932953825194	28
456	1199.6197120199308	13
457	1202.306842280002	14
458	1204.9943446054083	13
459	1207.6822189961488	8
460	1210.3704654522242	7
461	1213.0590839736344	9
462	1215.748074560379	3
463	1218.4374372124585	5
464	1221.1271719298727	4
465	1223.8172787126214	4
466	1226.5077575607047	5
467	1229.198608474123	3
468	1231.8898314528756	3
469	1234.5814264969629	2
470	1237.273393606385	3
471	1239.965732781142	2
472	1242.6584440212332	2
473	1245.3515273266596	4
474	1248.0449826974202	0
475	1250.7388101335157	1
476	1253.4330096349458	1
477	1256.1275812017107	5
478	1258.8225248338101	2
479	1261.5178405312445	1
480	1264.2135282940133	2
481	1266.9095881221165	0
482	1269.6060200155548	0
483	1272.3028239743278	0
484	1274.9999999984352	1
485	1277.6975480878775	1
486	1280.3954682426543	0
487	1283.0937604627659	1
488	1285.7924247482122	1
489	1288.4914610989929	0
490	1291.1908695151087	1
491	1293.8906499965587	1
492	1296.5908025433437	1
493	1299.2913271554633	0
494	1301.9922238329175	0
495	1304.6934925757064	1
496	1307.3951333838302	0
497	1310.0971462572884	2
498	1312.799531196081	1
499	1315.5022882002088	2
500	1318.2054172696712	1
501	1320.908918404468	2
502	1323.6127916045998	2
503	1326.317036870066	2
504	1329.0216542008668	0
505	1331.7266435970027	3
506	1334.432005058473	2
507	1337.137738585278	1
508	1339.8438441774176	0
509	1342.550321834892	1
510	1345.2571715577008	1
511	1347.9643933458447	1
512	1350.671987199323	2
513	1353.379953118136	2
514	1356.0882911022838	3
515	1358.7970011517662	3
516	1361.5060832665831	2
517	1364.215537446735	1
518	1366.9253636922213	0
519	1369.6355620030422	1
520	1372.346132379198	1
521	1375.0570748206885	1
522	1377.7683893275134	3
