Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.50
Upper Discriminator:	2035
Lower Discriminator:	111
Calibration Coefficients:	0.0013449595948590986	4.182756716345016	52.51582205954914
Calibration Channels:	106	177	269
Calibration Energies:	511.0	835.0	1275.0
Elapsed Real Time:	182.1
Elapsed Live Time:	181.13
Start Time:	February 10, 2015, 03:03:04
End Time:	February 10, 2015, 03:06:06
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
177	834.9999999999576	1202
178	839.6602173724776	1110
179	844.3231246641873	1003
180	848.9887218750868	816
181	853.6570090051758	680
182	858.3279860544548	566
183	863.0016530229233	411
184	867.6780099105816	313
185	872.3570567174296	216
186	877.0387934434674	165
187	881.7232200886948	109
188	886.410336653112	67
189	891.1001431367189	43
190	895.7926395395156	24
191	900.4878258615018	14
192	905.185702102678	7
193	909.8862682630438	9
194	914.5895243425992	3
195	919.2954703413444	1
196	924.0041062592794	2
197	928.715432096404	4
198	933.4294478527183	1
199	938.1461535282224	3
200	942.8655491229163	3
201	947.5876346367997	2
202	952.312410069873	1
203	957.0398754221359	1
204	961.7700306935885	2
205	966.502875884231	4
206	971.2384109940631	1
207	975.9766360230849	3
208	980.7175509712964	3
209	985.4611558386977	1
210	990.2074506252886	1
211	994.9564353310693	2
212	999.7081099560397	1
213	1004.4624745001998	0
214	1009.2195289635497	1
215	1013.9792733460893	2
216	1018.7417076478185	3
217	1023.5068318687375	0
218	1028.2746460088465	1
219	1033.045150068145	2
220	1037.818344046633	0
221	1042.594227944311	3
222	1047.3728017611786	0
223	1052.154065497236	0
224	1056.9380191524829	0
225	1061.7246627269196	0
226	1066.513996220546	2
227	1071.3060196333622	1
228	1076.1007329653683	0
229	1080.898136216564	5
230	1085.6982293869492	1
231	1090.5010124765242	1
232	1095.306485485289	0
233	1100.1146484132435	4
234	1104.9255012603876	0
235	1109.7390440267216	1
236	1114.5552767122454	1
237	1119.3741993169585	2
238	1124.1958118408618	2
239	1129.0201142839544	3
240	1133.847106646237	2
241	1138.6767889277094	3
242	1143.5091611283713	2
243	1148.344223248223	2
244	1153.1819752872643	2
245	1158.0224172454955	1
246	1162.8655491229163	0
247	1167.7113709195269	1
248	1172.559882635327	3
249	1177.4110842703171	0
250	1182.2649758244968	0
251	1187.1215572978663	0
252	1191.9808286904254	1
253	1196.8427900021743	1
254	1201.7074412331128	1
255	1206.5747823832412	1
256	1211.4448134525592	2
257	1216.3175344410668	1
258	1221.1929453487644	2
259	1226.0710461756514	0
260	1230.9518369217283	0
261	1235.835317586995	0
262	1240.7214881714513	0
263	1245.6103486750974	0
264	1250.5018990979331	1
265	1255.3961394399585	1
266	1260.2930697011736	1
267	1265.1926898815786	1
268	1270.0949999811733	0
269	1274.9999999999577	1
270	1279.9076899379318	0
271	1284.8180697950954	0
272	1289.731139571449	1
273	1294.6468992669922	0
274	1299.5653488817252	0
275	1304.4864884156477	1
276	1309.41031786876	0
277	1314.3368372410623	0
278	1319.2660465325541	3
279	1324.1979457432356	0
280	1329.1325348731068	2
281	1334.069813922168	0
282	1339.0097828904188	0
283	1343.9524417778591	1
284	1348.8977905844893	1
285	1353.845829310309	1
286	1358.7965579553186	0
287	1363.749976519518	1
288	1368.706085002907	1
289	1373.6648834054856	2
290	1378.626371727254	0
291	1383.5905499682121	0
292	1388.55741812836	0
293	1393.5269762076975	1
294	1398.4992242062249	0
295	1403.474162123942	1
296	1408.4517899608486	0
297	1413.4321077169452	0
298	1418.4151153922314	0
299	1423.4008129867073	0
300	1428.389200500373	0
301	1433.3802779332282	0
302	1438.3740452852733	2
303	1443.370502556508	0
304	1448.3696497469325	0
305	1453.3714868565467	4
306	1458.3760138853506	0
307	1463.3832308333442	0
308	1468.3931377005276	0
309	1473.4057344869007	0
310	1478.4210211924635	1
311	1483.438997817216	1
312	1488.4596643611583	0
313	1493.4830208242902	1
314	1498.509067206612	0
315	1503.5378035081233	0
316	1508.5692297288242	3
317	1513.603345868715	1
318	1518.6401519277956	0
319	1523.6796479060658	0
320	1528.721833803526	0
321	1533.7667096201756	0
322	1538.814275356015	0
323	1543.8645310110442	0
324	1548.9174765852629	0
325	1553.9731120786716	0
326	1559.0314374912698	0
327	1564.0924528230578	1
328	1569.1561580740356	0
329	1574.222553244203	0
330	1579.29163833356	0
331	1584.363413342107	0
332	1589.4378782698436	0
333	1594.5150331167702	0
334	1599.5948778828863	0
335	1604.677412568192	1
336	1609.7626371726874	0
337	1614.8505516963726	0
338	1619.9411561392474	0
339	1625.034450501312	1
340	1630.1304347825665	0
341	1635.2291089830105	1
342	1640.3304731026442	0
343	1645.4345271414677	0
344	1650.541271099481	0
345	1655.650704976684	0
346	1660.7628287730765	2
347	1665.877642488659	1
348	1670.995146123431	0
349	1676.1153396773927	0
350	1681.2382231505444	0
351	1686.3637965428857	1
352	1691.4920598544165	0
353	1696.6230130851372	0
354	1701.7566562350476	0
355	1706.8929893041477	0
356	1712.0320122924375	0
357	1717.173725199917	1
358	1722.3181280265865	0
359	1727.4652207724453	0
360	1732.6150034374941	0
361	1737.7674760217326	0
362	1742.9226385251607	0
363	1748.0804909477786	0
364	1753.241033289586	2
365	1758.4042655505834	0
366	1763.5701877307704	0
367	1768.7387998301472	0
368	1773.9101018487136	0
369	1779.0840937864698	1
370	1784.2607756434156	0
371	1789.4401474195513	0
372	1794.6222091148766	0
373	1799.8069607293914	0
374	1804.9944022630964	0
375	1810.1845337159907	0
376	1815.3773550880749	0
377	1820.5728663793489	0
378	1825.7710675898124	0
379	1830.9719587194659	0
380	1836.175539768309	0
381	1841.3818107363418	1
382	1846.5907716235643	0
383	1851.8024224299763	1
384	1857.0167631555787	0
385	1862.2337938003702	0
386	1867.4535143643516	0
387	1872.6759248475228	0
388	1877.9010252498836	0
389	1883.128815571434	0
390	1888.3592958121744	0
391	1893.5924659721043	0
392	1898.828326051224	0
393	1904.0668760495334	0
394	1909.3081159670326	0
395	1914.5520458037213	0
396	1919.7986655595998	0
397	1925.0479752346682	0
398	1930.2999748289262	0
399	1935.5546643423738	0
400	1940.8120437750113	1
401	1946.0721131268385	0
402	1951.3348723978554	0
403	1956.600321588062	0
404	1961.8684606974582	0
405	1967.1392897260441	0
406	1972.4128086738199	0
407	1977.6890175407855	0
408	1982.9679163269407	0
409	1988.2495050322855	0
410	1993.53378365682	0
411	1998.8207522005443	0
412	2004.1104106634584	0
413	2009.4027590455623	0
414	2014.6977973468559	0
415	2019.995525567339	0
416	2025.295943707012	0
417	2030.5990517658745	0
418	2035.904849743927	0
419	2041.213337641169	0
420	2046.5245154576007	0
421	2051.838383193222	0
422	2057.154940848033	0
423	2062.4741884220343	0
424	2067.796125915225	0
425	2073.1207533276056	0
426	2078.4480706591753	0
427	2083.7780779099353	0
428	2089.1107750798847	0
429	2094.4461621690243	0
430	2099.784239177353	0
431	2105.1250061048718	0
432	2110.46846295158	0
433	2115.814609717478	0
434	2121.163446402566	0
435	2126.514973006844	0
436	2131.8691895303114	0
437	2137.2260959729683	0
438	2142.585692334815	0
439	2147.9479786158513	0
440	2153.3129548160773	0
441	2158.680620935493	0
442	2164.050976974099	0
443	2169.4240229318943	0
444	2174.7997588088792	0
445	2180.178184605054	0
446	2185.5593003204185	0
447	2190.943105954973	0
448	2196.3296015087167	0
449	2201.7187869816503	0
450	2207.1106623737737	0
451	2212.5052276850865	0
452	2217.902482915589	0
453	2223.302428065282	0
454	2228.705063134164	0
455	2234.110388122236	0
456	2239.5184030294977	0
457	2244.929107855949	0
458	2250.3425026015902	0
459	2255.758587266421	0
460	2261.1773618504417	0
461	2266.5988263536515	0
462	2272.0229807760516	0
463	2277.4498251176415	0
464	2282.8793593784208	0
465	2288.31158355839	0
466	2293.746497657549	0
467	2299.184101675897	0
468	2304.6243956134354	0
469	2310.0673794701634	0
470	2315.513053246081	0
471	2320.9614169411884	0
472	2326.412470555486	0
473	2331.866214088973	0
474	2337.322647541649	0
475	2342.7817709135156	0
476	2348.2435842045716	0
477	2353.7080874148173	0
478	2359.1752805442525	0
479	2364.645163592878	0
480	2370.1177365606927	0
481	2375.5929994476974	0
482	2381.070952253892	0
483	2386.5515949792757	0
484	2392.0349276238494	0
485	2397.520950187613	0
486	2403.0096626705663	0
487	2408.5010650727095	0
488	2413.995157394042	0
489	2419.4919396345645	0
490	2424.9914117942762	0
491	2430.4935738731783	0
492	2435.99842587127	0
493	2441.505967788551	0
494	2447.0161996250217	0
495	2452.5291213806827	0
496	2458.044733055533	0
497	2463.563034649573	0
498	2469.0840261628027	0
499	2474.607707595222	0
500	2480.134078946832	0
501	2485.6631402176304	0
502	2491.1948914076193	0
503	2496.7293325167975	0
504	2502.2664635451656	0
505	2507.8062844927235	0
506	2513.3487953594713	0
507	2518.8939961454084	0
508	2524.4418868505354	0
509	2529.992467474852	0
510	2535.5457380183584	0
511	2541.101698481055	0
512	2546.6603488629407	0
513	2552.221689164016	0
514	2557.7857193842815	0
515	2563.3524395237364	0
516	2568.921849582381	0
517	2574.4939495602157	0
518	2580.06873945724	0
519	2585.646219273454	0
520	2591.2263890088575	0
521	2596.809248663451	0
522	2602.3947982372338	0
523	2607.9830377302064	0
524	2613.573967142369	0
525	2619.1675864737213	0
526	2624.763895724263	0
527	2630.362894893995	0
528	2635.9645839829163	0
529	2641.568962991027	0
530	2647.176031918328	0
531	2652.7857907648186	0
532	2658.398239530499	0
533	2664.013378215369	0
534	2669.6312068194284	0
535	2675.2517253426777	0
536	2680.874933785117	0
537	2686.500832146746	0
538	2692.129420427564	0
539	2697.7606986275728	0
540	2703.3946667467703	0
541	2709.031324785158	0
542	2714.6706727427354	0
543	2720.312710619503	0
544	2725.95743841546	0
545	2731.604856130606	0
546	2737.254963764942	0
547	2742.9077613184686	0
548	2748.563248791184	0
549	2754.2214261830895	0
550	2759.882293494185	0
551	2765.54585072447	0
552	2771.2120978739445	0
553	2776.8810349426085	0
554	2782.5526619304624	0
555	2788.2269788375065	0
556	2793.9039856637396	0
557	2799.583682409163	0
558	2805.2660690737757	0
559	2810.9511456575788	0
560	2816.6389121605707	0
561	2822.329368582753	0
562	2828.0225149241246	0
563	2833.718351184686	0
564	2839.416877364438	0
565	2845.118093463379	0
566	2850.8219994815095	0
567	2856.52859541883	0
568	2862.23788127534	0
569	2867.9498570510395	0
570	2873.6645227459294	0
571	2879.3818783600086	0
572	2885.101923893277	0
573	2890.824659345736	0
574	2896.5500847173844	0
575	2902.2782000082225	0
576	2908.0090052182504	0
577	2913.742500347468	0
578	2919.4786853958753	0
579	2925.2175603634723	0
580	2930.959125250259	0
581	2936.7033800562353	0
582	2942.4503247814014	0
583	2948.1999594257572	0
584	2953.952283989303	0
585	2959.7072984720385	0
586	2965.4650028739634	0
587	2971.225397195078	0
588	2976.9884814353827	0
589	2982.7542555948767	0
590	2988.5227196735605	0
591	2994.293873671434	0
592	3000.0677175884975	0
593	3005.8442514247504	0
594	3011.6234751801935	0
595	3017.4053888548256	0
596	3023.189992448648	0
597	3028.97728596166	0
598	3034.7672693938616	0
599	3040.559942745253	0
600	3046.355306015834	0
601	3052.153359205605	0
602	3057.9541023145653	0
603	3063.7575353427155	0
604	3069.5636582900556	0
605	3075.372471156585	0
606	3081.1839739423044	0
607	3086.9981666472136	0
608	3092.8150492713125	0
609	3098.634621814601	0
610	3104.456884277079	0
611	3110.281836658747	0
612	3116.109478959605	0
613	3121.939811179652	0
614	3127.7728333188893	0
615	3133.608545377316	0
616	3139.446947354933	0
617	3145.288039251739	0
618	3151.131821067735	0
619	3156.978292802921	0
620	3162.8274544572964	0
621	3168.6793060308614	0
622	3174.5338475236163	0
623	3180.391078935561	0
624	3186.251000266695	0
625	3192.113611517019	0
626	3197.978912686533	0
627	3203.846903775236	0
628	3209.7175847831295	0
629	3215.5909557102123	0
630	3221.4670165564853	0
631	3227.3457673219473	0
632	3233.2272080065995	0
633	3239.111338610441	0
634	3244.9981591334727	0
635	3250.887669575694	0
636	3256.7798699371046	0
637	3262.6747602177056	0
638	3268.572340417496	0
639	3274.4726105364757	0
640	3280.3755705746457	0
641	3286.281220532005	0
642	3292.1895604085544	0
643	3298.1005902042934	0
644	3304.0143099192223	0
645	3309.9307195533406	0
646	3315.8498191066487	0
647	3321.7716085791462	0
648	3327.696087970834	0
649	3333.623257281711	0
650	3339.553116511778	0
651	3345.485665661035	0
652	3351.420904729481	0
653	3357.3588337171172	0
654	3363.299452623943	0
655	3369.242761449959	0
656	3375.1887601951644	0
657	3381.1374488595593	0
658	3387.088827443144	0
659	3393.042895945918	0
660	3398.9996543678826	0
661	3404.9591027090364	0
662	3410.92124096938	0
663	3416.886069148913	0
664	3422.8535872476364	0
665	3428.823795265549	0
666	3434.796693202652	0
667	3440.7722810589444	0
668	3446.750558834426	0
669	3452.7315265290977	0
670	3458.715184142959	0
671	3464.7015316760103	0
672	3470.690569128251	0
673	3476.6822964996813	0
674	3482.6767137903016	0
675	3488.6738210001117	0
676	3494.673618129111	0
677	3500.6761051773005	0
678	3506.6812821446797	0
679	3512.6891490312487	0
680	3518.699705837007	0
681	3524.7129525619553	0
682	3530.7288892060933	0
683	3536.747515769421	0
684	3542.7688322519384	0
685	3548.7928386536455	0
686	3554.8195349745424	0
687	3560.8489212146287	0
688	3566.880997373905	0
689	3572.9157634523713	0
690	3578.9532194500266	0
691	3584.9933653668722	0
692	3591.0362012029073	0
693	3597.081726958132	0
694	3603.1299426325468	0
695	3609.180848226151	0
696	3615.234443738945	0
697	3621.290729170929	0
698	3627.3497045221025	0
699	3633.4113697924654	0
700	3639.475724982018	0
701	3645.5427700907608	0
702	3651.612505118693	0
703	3657.6849300658155	0
704	3663.760044932127	0
705	3669.8378497176286	0
706	3675.91834442232	0
707	3682.0015290462006	0
708	3688.087403589271	0
709	3694.1759680515315	0
710	3700.2672224329817	0
711	3706.3611667336213	0
712	3712.457800953451	0
713	3718.5571250924704	0
714	3724.6591391506795	0
715	3730.763843128078	0
716	3736.8712370246662	0
717	3742.9813208404444	0
718	3749.0940945754123	0
719	3755.2095582295697	0
720	3761.327711802917	0
721	3767.448555295454	0
722	3773.5720887071807	0
723	3779.698312038097	0
724	3785.827225288203	0
725	3791.958828457499	0
726	3798.0931215459846	0
727	3804.23010455366	0
728	3810.3697774805246	0
729	3816.51214032658	0
730	3822.657193091824	0
731	3828.804935776258	0
732	3834.955368379882	0
733	3841.1084909026954	0
734	3847.264303344699	0
735	3853.422805705892	0
736	3859.583997986275	0
737	3865.7478801858474	0
738	3871.9144523046093	0
739	3878.083714342561	0
740	3884.2556662997026	0
741	3890.430308176034	0
742	3896.6076399715553	0
743	3902.787661686266	0
744	3908.9703733201663	0
745	3915.1557748732566	0
746	3921.3438663455368	0
747	3927.5346477370063	0
748	3933.7281190476656	0
749	3939.9242802775148	0
750	3946.1231314265538	0
751	3952.324672494782	0
752	3958.5289034822003	0
753	3964.7358243888084	0
754	3970.945435214606	0
755	3977.1577359595935	0
756	3983.3727266237706	0
757	3989.590407207137	0
758	3995.810777709694	0
759	4002.03383813144	0
760	4008.259588472376	0
761	4014.488028732502	0
762	4020.719158911817	0
763	4026.9529790103225	0
764	4033.1894890280173	0
765	4039.4286889649015	0
766	4045.670578820976	0
767	4051.91515859624	0
768	4058.162428290694	0
769	4064.4123879043377	0
770	4070.6650374371707	0
771	4076.9203768891934	0
772	4083.178406260406	0
773	4089.4391255508085	0
774	4095.702534760401	0
775	4101.9686338891825	0
776	4108.237422937154	0
777	4114.508901904315	0
778	4120.783070790666	0
779	4127.0599295962065	0
780	4133.339478320937	0
781	4139.621716964857	0
782	4145.906645527967	0
783	4152.194264010267	0
784	4158.484572411756	0
785	4164.7775707324345	0
786	4171.073258972304	0
787	4177.371637131362	0
788	4183.67270520961	0
789	4189.976463207048	0
790	4196.282911123675	0
791	4202.592048959493	0
792	4208.903876714499	0
793	4215.218394388697	0
794	4221.535601982083	0
795	4227.855499494659	0
796	4234.178086926425	0
797	4240.503364277381	0
798	4246.831331547525	0
799	4253.161988736861	0
800	4259.495335845385	0
801	4265.831372873099	0
802	4272.170099820004	0
803	4278.511516686098	0
804	4284.8556234713815	0
805	4291.202420175854	0
806	4297.551906799517	0
807	4303.9040833423705	0
808	4310.258949804413	0
809	4316.6165061856445	0
810	4322.976752486067	0
811	4329.339688705679	0
812	4335.705314844479	0
813	4342.0736309024705	0
814	4348.444636879652	0
815	4354.818332776022	0
816	4361.194718591582	0
817	4367.573794326332	0
818	4373.955559980272	0
819	4380.340015553401	0
820	4386.72716104572	0
821	4393.116996457229	0
822	4399.509521787928	0
823	4405.904737037816	0
824	4412.302642206893	0
825	4418.703237295162	0
826	4425.106522302619	0
827	4431.512497229266	0
828	4437.921162075103	0
829	4444.332516840129	0
830	4450.746561524345	0
831	4457.163296127752	0
832	4463.582720650347	0
833	4470.004835092132	0
834	4476.4296394531075	0
835	4482.857133733272	0
836	4489.287317932627	0
837	4495.720192051172	0
838	4502.155756088905	0
839	4508.594010045829	0
840	4515.034953921942	0
841	4521.478587717245	0
842	4527.924911431739	0
843	4534.373925065421	0
844	4540.825628618293	0
845	4547.2800220903555	0
846	4553.737105481607	0
847	4560.196878792049	0
848	4566.65934202168	0
849	4573.124495170501	0
850	4579.592338238512	0
851	4586.062871225711	0
852	4592.536094132101	0
853	4599.0120069576815	0
854	4605.490609702451	0
855	4611.97190236641	0
856	4618.455884949559	0
857	4624.942557451897	0
858	4631.4319198734265	0
859	4637.923972214145	0
860	4644.418714474052	0
861	4650.91614665315	0
862	4657.416268751437	0
863	4663.919080768914	0
864	4670.42458270558	0
865	4676.932774561437	0
866	4683.443656336483	0
867	4689.957228030718	0
868	4696.473489644144	0
869	4702.99244117676	0
870	4709.514082628564	0
871	4716.038413999559	0
872	4722.5654352897445	0
873	4729.0951464991185	0
874	4735.627547627682	0
875	4742.162638675436	0
876	4748.700419642379	0
877	4755.240890528512	0
878	4761.784051333834	0
879	4768.329902058347	0
880	4774.878442702049	0
881	4781.429673264942	0
882	4787.983593747023	0
883	4794.540204148294	0
884	4801.099504468755	0
885	4807.661494708406	0
886	4814.226174867246	0
887	4820.793544945276	0
888	4827.363604942497	0
889	4833.936354858906	0
890	4840.511794694506	0
891	4847.089924449295	0
892	4853.670744123274	0
893	4860.254253716442	0
894	4866.8404532288005	0
895	4873.429342660348	0
896	4880.0209220110855	0
897	4886.615191281013	0
898	4893.21215047013	0
899	4899.811799578437	0
900	4906.414138605934	0
901	4913.01916755262	0
902	4919.626886418496	0
903	4926.237295203561	0
904	4932.850393907816	0
905	4939.466182531261	0
906	4946.084661073897	0
907	4952.705829535721	0
908	4959.329687916736	0
909	4965.95623621694	0
910	4972.585474436333	0
911	4979.217402574917	0
912	4985.85202063269	0
913	4992.489328609653	0
914	4999.129326505805	0
915	5005.772014321148	0
916	5012.41739205568	0
917	5019.065459709402	0
918	5025.716217282313	0
919	5032.369664774415	0
920	5039.025802185704	0
921	5045.684629516186	0
922	5052.346146765856	0
923	5059.010353934716	0
924	5065.677251022766	0
925	5072.3468380300055	0
926	5079.019114956434	0
927	5085.694081802053	0
928	5092.371738566862	0
929	5099.05208525086	0
930	5105.735121854048	0
931	5112.420848376426	0
932	5119.109264817994	0
933	5125.800371178751	0
934	5132.494167458698	0
935	5139.190653657834	0
936	5145.889829776161	0
937	5152.591695813677	0
938	5159.296251770383	0
939	5166.003497646278	0
940	5172.713433441364	0
941	5179.4260591556385	0
942	5186.141374789104	0
943	5192.859380341758	0
944	5199.580075813602	0
945	5206.303461204636	0
946	5213.0295365148595	0
947	5219.758301744272	0
948	5226.489756892875	0
949	5233.223901960668	0
950	5239.960736947651	0
951	5246.700261853823	0
952	5253.442476679184	0
953	5260.187381423736	0
954	5266.9349760874775	0
955	5273.685260670409	0
956	5280.438235172529	0
957	5287.19389959384	0
958	5293.95225393434	0
959	5300.71329819403	0
960	5307.47703237291	0
961	5314.243456470979	0
962	5321.0125704882375	0
963	5327.784374424687	0
964	5334.558868280325	0
965	5341.336052055153	0
966	5348.115925749171	0
967	5354.898489362379	0
968	5361.6837428947765	0
969	5368.471686346364	0
970	5375.262319717141	0
971	5382.0556430071065	0
972	5388.851656216263	0
973	5395.65035934461	0
974	5402.451752392145	0
975	5409.25583535887	0
976	5416.062608244785	0
977	5422.872071049891	0
978	5429.684223774185	0
979	5436.499066417669	0
980	5443.316598980344	0
981	5450.136821462207	0
982	5456.95973386326	0
983	5463.785336183503	0
984	5470.613628422936	0
985	5477.444610581559	0
986	5484.278282659371	0
987	5491.114644656373	0
988	5497.953696572565	0
989	5504.795438407946	0
990	5511.639870162518	0
991	5518.486991836278	0
992	5525.336803429229	0
993	5532.189304941369	0
994	5539.0444963726995	0
995	5545.902377723219	0
996	5552.762948992929	0
997	5559.626210181827	0
998	5566.492161289917	0
999	5573.360802317195	0
1000	5580.232133263664	0
1001	5587.106154129321	0
1002	5593.982864914169	0
1003	5600.862265618207	0
1004	5607.744356241435	0
1005	5614.629136783851	0
1006	5621.516607245458	0
1007	5628.406767626254	0
1008	5635.299617926241	0
1009	5642.195158145416	0
1010	5649.093388283782	0
1011	5655.994308341336	0
1012	5662.897918318082	0
1013	5669.804218214016	0
1014	5676.713208029141	0
1015	5683.624887763455	0
1016	5690.539257416959	0
1017	5697.456316989652	0
1018	5704.376066481536	0
1019	5711.298505892609	0
1020	5718.223635222872	0
1021	5725.151454472323	0
1022	5732.081963640966	0
1023	5739.015162728798	0
