Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.86
Upper Discriminator:	1055
Lower Discriminator:	14
Calibration Coefficients:	0.8019169329073463	1.0063897763578276
Calibration Channels:	193	317
Calibration Energies:	511.0	835.0
Elapsed Real Time:	372.98
Elapsed Live Time:	364.97
Start Time:	February 16, 2015, 02:17:26
End Time:	February 16, 2015, 02:23:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
381	384.23642172523967	9
382	385.24281150159743	12
383	386.2492012779553	14
384	387.2555910543132	15
385	388.26198083067095	12
386	389.2683706070288	17
387	390.2747603833866	24
388	391.28115015974447	18
389	392.28753993610223	18
390	393.2939297124601	13
391	394.3003194888179	12
392	395.30670926517575	13
393	396.31309904153363	12
394	397.3194888178914	12
395	398.3258785942493	19
396	399.33226837060704	16
397	400.3386581469649	17
398	401.3450479233227	15
399	402.35143769968056	17
400	403.3578274760383	10
401	404.3642172523962	17
402	405.3706070287541	14
403	406.37699680511184	18
404	407.3833865814697	9
405	408.3897763578275	15
406	409.39616613418536	12
407	410.40255591054313	20
408	411.408945686901	13
409	412.41533546325877	12
410	413.42172523961665	10
411	414.4281150159745	10
412	415.4345047923323	10
413	416.44089456869017	15
414	417.44728434504793	11
415	418.4536741214058	12
416	419.4600638977636	8
417	420.46645367412145	15
418	421.4728434504792	17
419	422.4792332268371	13
420	423.485623003195	9
421	424.49201277955274	12
422	425.4984025559106	9
423	426.5047923322684	7
424	427.51118210862626	14
425	428.517571884984	12
426	429.5239616613419	12
427	430.53035143769966	6
428	431.53674121405754	11
429	432.5431309904154	12
430	433.5495207667732	9
431	434.55591054313106	10
432	435.5623003194888	10
433	436.5686900958467	7
434	437.57507987220447	9
435	438.58146964856235	11
436	439.5878594249201	10
437	440.594249201278	10
438	441.60063897763587	9
439	442.60702875399363	6
440	443.6134185303515	14
441	444.6198083067093	11
442	445.62619808306715	10
443	446.6325878594249	7
444	447.6389776357828	14
445	448.64536741214056	11
446	449.65175718849844	2
447	450.6581469648563	9
448	451.6645367412141	12
449	452.67092651757196	8
450	453.6773162939297	12
451	454.6837060702876	11
452	455.69009584664536	8
453	456.69648562300324	11
454	457.702875399361	10
455	458.7092651757189	11
456	459.71565495207676	8
457	460.7220447284345	4
458	461.7284345047924	5
459	462.73482428115017	5
460	463.74121405750805	5
461	464.7476038338658	16
462	465.7539936102237	11
463	466.76038338658145	9
464	467.76677316293933	14
465	468.7731629392972	8
466	469.779552715655	16
467	470.78594249201285	9
468	471.7923322683706	11
469	472.7987220447285	12
470	473.80511182108626	11
471	474.81150159744413	7
472	475.8178913738019	12
473	476.8242811501598	10
474	477.83067092651766	10
475	478.8370607028754	10
476	479.8434504792333	10
477	480.84984025559106	12
478	481.85623003194894	9
479	482.8626198083067	12
480	483.8690095846646	10
481	484.87539936102235	6
482	485.8817891373802	11
483	486.8881789137381	12
484	487.89456869009587	13
485	488.90095846645374	7
486	489.9073482428115	11
487	490.9137380191694	7
488	491.92012779552715	8
489	492.92651757188503	6
490	493.9329073482429	3
491	494.93929712460067	6
492	495.94568690095855	7
493	496.9520766773163	8
494	497.9584664536742	11
495	498.96485623003196	8
496	499.97124600638983	8
497	500.9776357827476	9
498	501.9840255591055	7
499	502.99041533546335	5
500	503.9968051118211	4
501	505.003194888179	4
502	506.00958466453676	8
503	507.01597444089464	9
504	508.0223642172524	5
505	509.0287539936103	6
506	510.03514376996804	4
507	511.0415335463259	4
508	512.0479233226838	0
509	513.0543130990416	4
510	514.0607028753994	2
511	515.0670926517572	2
512	516.0734824281151	2
513	517.079872204473	3
514	518.0862619808307	4
515	519.0926517571886	1
516	520.0990415335464	1
517	521.1054313099042	3
518	522.111821086262	2
519	523.1182108626199	0
520	524.1246006389777	1
521	525.1309904153355	4
522	526.1373801916934	0
523	527.1437699680512	3
524	528.150159744409	1
525	529.1565495207668	4
526	530.1629392971247	3
527	531.1693290734825	3
528	532.1757188498403	2
529	533.1821086261981	4
530	534.188498402556	1
531	535.1948881789139	4
532	536.2012779552716	0
533	537.2076677316295	3
534	538.2140575079873	4
535	539.2204472843451	1
536	540.2268370607029	0
537	541.2332268370608	1
538	542.2396166134185	0
539	543.2460063897764	2
540	544.2523961661343	2
541	545.2587859424921	2
542	546.26517571885	1
543	547.2715654952077	1
544	548.2779552715656	0
545	549.2843450479234	0
546	550.2907348242812	4
547	551.297124600639	4
548	552.3035143769969	0
549	553.3099041533548	3
550	554.3162939297125	2
551	555.3226837060704	2
552	556.3290734824282	1
553	557.335463258786	3
554	558.3418530351438	3
555	559.3482428115017	3
556	560.3546325878594	1
557	561.3610223642173	0
558	562.3674121405752	0
559	563.373801916933	1
560	564.3801916932908	1
561	565.3865814696486	1
562	566.3929712460065	1
563	567.3993610223642	1
564	568.4057507987221	0
565	569.41214057508	0
566	570.4185303514378	1
567	571.4249201277956	1
568	572.4313099041534	1
569	573.4376996805113	1
570	574.444089456869	0
571	575.4504792332269	1
572	576.4568690095847	2
573	577.4632587859426	2
574	578.4696485623004	2
575	579.4760383386582	0
576	580.4824281150161	0
577	581.4888178913739	0
578	582.4952076677317	2
579	583.5015974440895	1
580	584.5079872204474	0
581	585.5143769968051	1
582	586.520766773163	1
583	587.5271565495209	1
584	588.5335463258787	0
585	589.5399361022365	0
586	590.5463258785943	2
587	591.5527156549522	2
588	592.55910543131	0
589	593.5654952076678	0
590	594.5718849840256	1
591	595.5782747603835	0
592	596.5846645367413	0
593	597.5910543130991	2
594	598.597444089457	1
595	599.6038338658147	1
596	600.6102236421726	3
597	601.6166134185304	1
598	602.6230031948883	1
599	603.629392971246	4
600	604.6357827476039	2
601	605.6421725239618	0
602	606.6485623003196	0
603	607.6549520766774	2
604	608.6613418530352	2
605	609.6677316293931	3
606	610.6741214057508	2
607	611.6805111821087	1
608	612.6869009584665	0
609	613.6932907348244	3
610	614.6996805111822	0
611	615.70607028754	0
612	616.7124600638979	2
613	617.7188498402556	2
614	618.7252396166135	2
615	619.7316293929713	1
616	620.7380191693292	3
617	621.7444089456869	0
618	622.7507987220448	1
619	623.7571884984027	2
620	624.7635782747604	1
621	625.7699680511183	0
622	626.7763578274761	1
623	627.782747603834	1
624	628.7891373801917	2
625	629.7955271565496	0
626	630.8019169329074	0
627	631.8083067092653	2
628	632.8146964856231	0
629	633.8210862619809	2
630	634.8274760383388	3
631	635.8338658146965	1
632	636.8402555910544	3
633	637.8466453674122	2
634	638.8530351437701	1
635	639.8594249201278	0
636	640.8658146964857	3
637	641.8722044728436	0
638	642.8785942492013	2
639	643.8849840255592	1
640	644.891373801917	1
641	645.8977635782749	0
642	646.9041533546326	0
643	647.9105431309905	1
644	648.9169329073483	2
645	649.9233226837061	4
646	650.929712460064	0
647	651.9361022364218	1
648	652.9424920127797	3
649	653.9488817891374	1
650	654.9552715654953	3
651	655.9616613418531	1
652	656.968051118211	2
653	657.9744408945687	5
654	658.9808306709266	1
655	659.9872204472845	1
656	660.9936102236422	2
657	662.0000000000001	1
658	663.0063897763579	0
659	664.0127795527158	0
660	665.0191693290735	2
661	666.0255591054314	2
662	667.0319488817892	3
663	668.038338658147	1
664	669.0447284345049	2
665	670.0511182108627	1
666	671.0575079872206	0
667	672.0638977635783	0
668	673.0702875399362	0
669	674.076677316294	0
670	675.0830670926518	3
671	676.0894568690097	0
672	677.0958466453675	1
673	678.1022364217254	0
674	679.1086261980831	0
675	680.115015974441	1
676	681.1214057507988	3
677	682.1277955271566	1
678	683.1341853035144	1
679	684.1405750798723	0
680	685.1469648562302	1
681	686.1533546325879	2
682	687.1597444089458	1
683	688.1661341853036	1
684	689.1725239616615	0
685	690.1789137380192	1
686	691.1853035143771	1
687	692.1916932907349	0
