Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.90
Upper Discriminator:	1056
Lower Discriminator:	12
Calibration Coefficients:	-1.3173076923076934	1.0096153846153846
Calibration Channels:	195	319
Calibration Energies:	511.0	835.0
Elapsed Real Time:	413.46
Elapsed Live Time:	409.09
Start Time:	February 16, 2015, 03:18:17
End Time:	February 16, 2015, 03:25:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	574	714	99860	91540	57	654

Channel Data:
Channel	Energy	Counts
395	397.4807692307692	367
396	398.49038461538464	402
397	399.5	420
398	400.50961538461536	398
399	401.5192307692308	402
400	402.52884615384613	433
401	403.53846153846155	397
402	404.5480769230769	411
403	405.5576923076923	423
404	406.5673076923077	412
405	407.5769230769231	416
406	408.58653846153845	408
407	409.59615384615387	420
408	410.6057692307692	389
409	411.61538461538464	406
410	412.625	402
411	413.63461538461536	453
412	414.6442307692308	414
413	415.65384615384613	398
414	416.66346153846155	370
415	417.6730769230769	407
416	418.6826923076923	430
417	419.6923076923077	407
418	420.7019230769231	389
419	421.71153846153845	366
420	422.72115384615387	335
421	423.7307692307692	385
422	424.74038461538464	427
423	425.75	376
424	426.75961538461536	423
425	427.7692307692308	435
426	428.77884615384613	436
427	429.78846153846155	455
428	430.7980769230769	421
429	431.8076923076923	416
430	432.8173076923077	361
431	433.8269230769231	376
432	434.83653846153845	371
433	435.84615384615387	426
434	436.8557692307692	374
435	437.86538461538464	425
436	438.875	429
437	439.88461538461536	407
438	440.8942307692308	415
439	441.90384615384613	401
440	442.91346153846155	389
441	443.9230769230769	428
442	444.9326923076923	385
443	445.9423076923077	384
444	446.9519230769231	385
445	447.96153846153845	400
446	448.97115384615387	384
447	449.9807692307692	413
448	450.9903846153846	376
449	452.0	385
450	453.00961538461536	384
451	454.0192307692308	368
452	455.02884615384613	403
453	456.03846153846155	341
454	457.0480769230769	367
455	458.0576923076923	371
456	459.0673076923077	376
457	460.0769230769231	347
458	461.08653846153845	378
459	462.09615384615387	354
460	463.1057692307692	313
461	464.1153846153846	339
462	465.125	340
463	466.13461538461536	359
464	467.1442307692308	296
465	468.15384615384613	319
466	469.16346153846155	299
467	470.1730769230769	281
468	471.1826923076923	300
469	472.1923076923077	261
470	473.2019230769231	272
471	474.21153846153845	285
472	475.22115384615387	234
473	476.2307692307692	250
474	477.2403846153846	226
475	478.25	262
476	479.25961538461536	215
477	480.2692307692308	208
478	481.27884615384613	238
479	482.28846153846155	241
480	483.2980769230769	216
481	484.3076923076923	201
482	485.3173076923077	178
483	486.3269230769231	197
484	487.33653846153845	175
485	488.34615384615387	159
486	489.3557692307692	153
487	490.3653846153846	155
488	491.375	169
489	492.38461538461536	133
490	493.3942307692308	154
491	494.40384615384613	149
492	495.41346153846155	156
493	496.4230769230769	163
494	497.4326923076923	134
495	498.4423076923077	120
496	499.4519230769231	122
497	500.46153846153845	122
498	501.47115384615387	114
499	502.4807692307692	106
500	503.4903846153846	121
501	504.5	98
502	505.50961538461536	108
503	506.5192307692308	127
504	507.52884615384613	109
505	508.53846153846155	101
506	509.5480769230769	94
507	510.5576923076923	106
508	511.5673076923077	102
509	512.576923076923	92
510	513.5865384615385	95
511	514.5961538461538	81
512	515.6057692307692	92
513	516.6153846153845	82
514	517.6249999999999	88
515	518.6346153846154	67
516	519.6442307692307	82
517	520.6538461538461	72
518	521.6634615384614	78
519	522.6730769230769	87
520	523.6826923076923	78
521	524.6923076923076	70
522	525.701923076923	67
523	526.7115384615385	64
524	527.7211538461538	74
525	528.7307692307692	54
526	529.7403846153845	74
527	530.7499999999999	52
528	531.7596153846154	54
529	532.7692307692307	68
530	533.7788461538461	55
531	534.7884615384614	70
532	535.7980769230769	67
533	536.8076923076923	58
534	537.8173076923076	55
535	538.826923076923	45
536	539.8365384615385	62
537	540.8461538461538	51
538	541.8557692307692	60
539	542.8653846153845	43
540	543.8749999999999	40
541	544.8846153846154	40
542	545.8942307692307	46
543	546.9038461538461	50
544	547.9134615384614	46
545	548.9230769230769	43
546	549.9326923076923	38
547	550.9423076923076	49
548	551.951923076923	40
549	552.9615384615385	38
550	553.9711538461538	44
551	554.9807692307692	45
552	555.9903846153845	39
553	556.9999999999999	40
554	558.0096153846154	52
555	559.0192307692307	47
556	560.0288461538461	40
557	561.0384615384614	52
558	562.0480769230769	49
559	563.0576923076923	35
560	564.0673076923076	51
561	565.076923076923	62
562	566.0865384615385	46
563	567.0961538461538	36
564	568.1057692307692	39
565	569.1153846153845	67
566	570.1249999999999	49
567	571.1346153846154	46
568	572.1442307692307	51
569	573.1538461538461	60
570	574.1634615384614	57
571	575.1730769230769	65
572	576.1826923076923	63
573	577.1923076923076	81
574	578.201923076923	75
575	579.2115384615385	67
576	580.2211538461538	93
577	581.2307692307692	99
578	582.2403846153845	95
579	583.2499999999999	114
580	584.2596153846154	99
581	585.2692307692307	101
582	586.2788461538461	103
583	587.2884615384614	111
584	588.2980769230769	165
585	589.3076923076923	154
586	590.3173076923076	161
587	591.326923076923	164
588	592.3365384615385	168
589	593.3461538461538	195
590	594.3557692307692	180
591	595.3653846153845	220
592	596.3749999999999	231
593	597.3846153846154	233
594	598.3942307692307	234
595	599.4038461538461	246
596	600.4134615384614	250
597	601.4230769230769	263
598	602.4326923076923	289
599	603.4423076923076	326
600	604.451923076923	309
601	605.4615384615385	333
602	606.4711538461538	328
603	607.4807692307692	375
604	608.4903846153845	392
605	609.4999999999999	378
606	610.5096153846154	393
607	611.5192307692307	423
608	612.5288461538461	476
609	613.5384615384614	463
610	614.5480769230769	500
611	615.5576923076923	523
612	616.5673076923076	521
613	617.576923076923	528
614	618.5865384615385	571
615	619.5961538461538	587
616	620.6057692307692	590
617	621.6153846153845	643
618	622.6249999999999	614
619	623.6346153846154	640
620	624.6442307692307	686
621	625.6538461538461	710
